





   Tabela 4.3.11 - Produtos Sujeitos a Alíquotas por Unidade de Medida de
   Produto: Incidência Monofásica ou por Pauta (Bebidas Frias) - (CST 03 e
   04)


|      |Descrição do Produto     |NCM                  |Unidade  |Alíquotas          |Início de |Término de|
|Código|                         |                     |de Medida|em Reais           |Escrituraç|Escrituraç|
|      |                         |                     |         |                   |ão        |ão        |
|      |                         |                     |         |                   |Mês/Ano   |Mês/Ano   |
|      |                         |                     |         |PIS/PASEP|COFINS   |          |          |
|Notas Explicativas (Tabela II)                                                                           |
|1 - Águas saborizadas ou adicionadas de edulcorantes ou aromatizantes devem ser enquadradas nas Tabelas  |
|III, IV ou V, conforme a embalagem. (Portaria MF nº 181/2014)                                            |
|Tabela III - Águas e Refrigerantes, em PET/Plástico (Águas, incluídas as águas minerais e as águas       |
|gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas)                           |
|Código|Grupo                    |NCM                  |Unidade  |Alíquotas|Alíquotas|Início de |Término de|
|      |                         |                     |de Medida|         |         |Escrituraç|Escrituraç|
|      |                         |                     |         |PIS      |COFINS   |ão        |ão        |
|      |                         |                     |         |         |         |Mês/Ano   |Mês/Ano   |
|831   |01                       |2202.10.00           |Litro    |0,0100   |0,0476   |01/01/2011|03/04/2011|
|832   |02                       |2202.10.00           |Litro    |0,0107   |0,0508   |01/01/2011|03/04/2011|
|833   |03                       |2202.10.00           |Litro    |0,0112   |0,0535   |01/01/2011|03/04/2011|
|834   |04                       |2202.10.00           |Litro    |0,0118   |0,0562   |01/01/2011|03/04/2011|
|835   |05                       |2202.10.00           |Litro    |0,0124   |0,0591   |01/01/2011|03/04/2011|
|836   |06                       |2202.10.00           |Litro    |0,0130   |0,0620   |01/01/2011|03/04/2011|
|837   |07                       |2202.10.00           |Litro    |0,0137   |0,0650   |01/01/2011|03/04/2011|
|838   |08                       |2202.10.00           |Litro    |0,0141   |0,0672   |01/01/2011|03/04/2011|
|839   |09                       |2202.10.00           |Litro    |0,0151   |0,0718   |01/01/2011|03/04/2011|
|840   |10                       |2202.10.00           |Litro    |0,0158   |0,0753   |01/01/2011|03/04/2011|
|841   |11                       |2202.10.00           |Litro    |0,0166   |0,0791   |01/01/2011|03/04/2011|
|842   |12                       |2202.10.00           |Litro    |0,0174   |0,0829   |01/01/2011|03/04/2011|
|843   |13                       |2202.10.00           |Litro    |0,0183   |0,0873   |01/01/2011|03/04/2011|
|844   |14                       |2202.10.00           |Litro    |0,0188   |0,0895   |01/01/2011|03/04/2011|
|845   |16                       |2202.10.00           |Litro    |0,0213   |0,1015   |01/01/2011|03/04/2011|
|846   |18                       |2202.10.00           |Litro    |0,0229   |0,1091   |01/01/2011|03/04/2011|
|847   |20                       |2202.10.00           |Litro    |0,0261   |0,1243   |01/01/2011|03/04/2011|
|848   |23                       |2202.10.00           |Litro    |0,0298   |0,1420   |01/01/2011|03/04/2011|
|849   |25                       |2202.10.00           |Litro    |0,0324   |0,1542   |01/01/2011|03/04/2011|
|850   |29                       |2202.10.00           |Litro    |0,0403   |0,1920   |01/01/2011|03/04/2011|
|      |                         |                     |         |         |         |          |          |
|930   |02                       |2202.10.00           |Litro    |0,0108   |0,0514   |04/04/2011|30/09/2012|
